POD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Response ID,IP Address,Progress,Duration (in seconds),Finished,Location Latitude,Location Longitude,Consent,Online course material are likely to be accessible to me.,Videos my classmates share are likely to have captions.,Faculty use technology-based live polls during class to encourage classroom participation.,Image descriptions are likely to be available if I need them.,Faculty are likely to support individual differences and diverse perspectives in the classroom.,"Faculty are likely to work with me towards solving access challenges (e.g., assignment format, classroom activities, room arrangement).",I am likely to feel welcome while engaging in conversations with faculty.,I am likely to feel welcome while engaging in conversations with classmates.,Classmates are likely to support individual differences and diverse perspectives in the classroom.,"Classmates are likely to work with me towards solving access challenges (e.g., small-group discussions, group projects).",Faculty are likely to give me enough time to process information in class.Faculty are likely to give me enough time to process information in class.,Faculty are likely to provide slides or notes ahead of time.,"How likely are classmates to make an effort to communicate with you (e.g., making eye contact, waiting for the interpreter to finish, write back-and-forth)?",Faculty are likely to adapt their teaching strategies to accommodate my communication preferences.,Faculty are likely to engage in discussion of class content via email.,Faculty are likely to supplement lectures with slides and/or handouts.,Videos that are displayed around campus are likely to have captions.,Safety and emergency announcements are likely to be accessible to me.,"Classrooms are likely to be free of excess distracting noise (e.g., loud fans, echoes)",Campus housing is likely to have accessibility features such as flashing-light doorbells.,Campus fire alarms are likely to be accessible to me.,Classroom lighting is likely to be appropriate so I can easily see my instructor or interpreter.,The Disability Service Office is likely to consider my communication preferences when providing services.,"I am likely to be provided with consistent access providers (e.g., speech-to-text, interpreters).",The Disability Service Office is likely to provide dual-accommodations such as providing an interpreter and speech-to-text provider in the same class if I request it.,The Disability Service Office is likely to collect formal feedback from me about my service providers.,The Disability Service Office is likely to respond to my requests in a timely manner.,The Disability Service Office is likely to have a clear policy about what to do if I cannot make it to class.,My school is likely to provide accessible opportunities for networking.,My school is likely to host deaf-related events on campus.,I am likely to see a deaf faculty member on campus.,I am likely to have opportunities to connect with role models.,I am likely to have a deaf peer I can talk to that is supportive.,I am likely to become friends with my classmates.,I am likely to call campus home.,I am likely to participate in campus student activities.,I am likely to ask for help from my friends.,I am likely to ask for help from resources or offices on campus.,I identify my gender as: (select one),Would you describe yourself as transgender?,What year were you born?,Age,Were you born in the United States?,What year did you move to the United States?,AgeArriveUS,American Indian or Alaska Native,Asian,Black,Latinx,MiddleEastern,PacIslander,White,OtherRace,DescribeRace,Do not Identify w a disability,Sensory (visual),Sensory (hearing),Learning,Mobility,MentalHealth,MedCondition,A disability not listed,DisabiltyDescribe,Did you complete high school?,What year did you complete high school?,High school diploma,AltDiploma,GEDCert,OtherDiploma,OtherDiplomaDescribe,Deaf School (or school with all deaf students),Deaf program within a public school,Mainstreamed in a public school,Mainstreamed in a private school,HSOther,HSOtherDescribe,What year did you first attend a Deaf School? ,HS My classes were taught in sign language.,HS My classes were taught in English and I had an interpreter.,"HS My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",HS My classes were taught in English and I had no accommodations.,"HS Another method of instruction delivery, please describe","HS English, with minor accommodations",What school or training program are you currently attending?,Please describe your major or program,"Outside of high school, how many semesters have you been enrolled in your current school or training program?","Outside of high school, how many semesters have you been enrolled in any school or training program?",ACC most Interpreters,"ACC most Speech-to-Text (e.g., CART, C-Print, Typewell)",ACC most Note taking,"ACC most Assistive Listening Device (e.g., FM system, Roger pen, etc)",ACC most ,ACC most other,ACC most other describe,Receptive Language: listening/watching - Classroom lectures,Receptive Language: listening/watching - Small-group discussions,Receptive Language: listening/watching - One-on-one discussions with faculty,Receptive Language: listening/watching - Social interaction with peers,Expressive Language: sharing thoughts and ideas - Classroom lectures,Expressive Language: sharing thoughts and ideas - Small-group discussions,Expressive Language: sharing thoughts and ideas - One-on-one discussions with faculty,Expressive Language: sharing thoughts and ideas - Social interaction with peers,Institution Size,Institution Type,Community College,Accrediation,Interpreter Saturation,Zipcode,College Ranking,DA1,DA2,DA3,DA4,DA5,DA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_TpjMWtXOHPLOG89,68.227.254.186,100,821,TRUE,32.21380615,-110.8239975,"Yes, I agree to participate.",Somewhat Likely,Likely,Not Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Likely,Not Likely,Somewhat Likely,Likely,Likely,Extremely likely,Extremely likely,Likely,Likely,Extremely likely,Not Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Extremely likely,Somewhat Likely,Likely,Somewhat Likely,Extremely likely,Likely,Female,No,1967,52,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,Mental Health,,,"Deaf, anxiety, depression",Yes,1986,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,University of Arizona,PhD Special Education: Deaf,5,Many,Interpreters,"Speech-to-Text (e.g., CART, C-Print, Typewell)",Note taking,,,,,ASL,SimCom,ASL,SimCom,Simcom,Simcom,Simcom,Simcom,Large,Public,No,HLC,78,85721,C,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3HGM7sSIOEz0Htj,98.13.39.67,100,1153,TRUE,43.14520264,-77.54949951,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Extremely likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Extremely likely,Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Somewhat Likely,Likely,Extremely likely,Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Not Likely,Extremely likely,Extremely likely,Somewhat Likely,Likely,Female,No,1996,23,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,Hard of Hearing or Deaf,Yes,2014,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Rochester Institute Technology,BS in Human-Centered Computing,10,10,Interpreters,,Note taking,,,,,ASL,ASL,"Contact Signing (e.g., PSE, CASE)",ASL,ASL,ASL,"Contact Signing (e.g., PSE, CASE)",ASL,Medium,Private,No,MSCHE,220,14623,HC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8Im7GQtG8VzmwTL,129.252.30.8,100,4159,TRUE,34.0007019,-81.03479767,"Yes, I agree to participate.",Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Extremely likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Likely,Likely,Likely,Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Likely,Likely,Likely,Likely,Likely,Female,No,1992,27,Yes,,,,,"Black, African American",,,,,,,,,Sensory (hearing),,,,,,,Yes,2010,High school diploma,,,,,,Deaf program within a public school,,,,,,,,,,"Another method of instruction delivery, please describe",My classes were taught in English and I had accommodations.,#N/A,BA in Integrated Information Technology,6,"A lot, don?Ž“t remember",,,Note taking,"Assistive Listening Device (e.g., FM system, Roger pen, etc)",Extended Test time,,,"Contact Signing (e.g., PSE, CASE)","Contact Signing (e.g., PSE, CASE)",Speechreading & Spoken English,Speechreading & Spoken English,"Contact Signing (e.g., PSE, CASE)",Spoken English,Spoken English,Spoken English,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2yei20W4Ut20scW,24.217.195.62,100,1020,TRUE,38.64450073,-90.25440216,"Yes, I agree to participate.",Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Extremely likely,Likely,Somewhat Likely,Likely,Likely,Not Likely,Not Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Somewhat Likely,Not Likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Female,No,1996,23,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2015,High school diploma,,,,,,Deaf program within a public school,,,,,,,My classes were taught in English and I had an interpreter.,,,,,#N/A,BA in Communication Disorders,8,8,Interpreters,,Note taking,"Assistive Listening Device (e.g., FM system, Roger pen, etc)",Extended Test time,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2QGSlaPDVTE8zcY,73.143.10.168,100,1178,TRUE,41.69129944,-70.9355011,"Yes, I agree to participate.",Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Extremely likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Extremely likely,Likely,Likely,Likely,Likely,Likely,Female,No,1993,26,Yes,,,,,,,,,"White, European",,"White, European",I do not identify with a disability,,,,,,,,Deaf,Yes,2013,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,2008,My classes were taught in sign language.,,,,,,#N/A,MA in Sign Language Education,11 semesters,11 semesters,Interpreters,,,,,,,"Contact Signing (e.g., PSE, CASE)",Speechreading & Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_31tkmi54nm4mdqX,174.230.14.86,100,653,TRUE,42.55819702,-83.47730255,"Yes, I agree to participate.",Not Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,,Not Likely,Somewhat Likely,Likely,Extremely likely,Likely,Extremely likely,Not Likely,Likely,,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Not Likely,Not Likely,Extremely likely,Not Likely,Male,No,1988,31,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2007,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Charles S Mott Cmty College,Media Art Entertainment and Technology,Six,6,Interpreters,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Medium,Private,Yes,HLC,49,48503,NA,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2xEkSGW692IrN42,107.221.179.250,100,669,TRUE,35.82090759,-96.37580109,"Yes, I agree to participate.",Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Not Likely,Not Likely,Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Not Likely,Not Likely,Likely,Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Female,No,1991,28,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,Mental Health,,,"Deaf, Anxiety, Depression",Yes,2009,High school diploma,,,,,,Deaf program within a public school,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,My classes were taught in English and I had no accommodations.,,,Texas State Univ San Marcos,Master of Social Work,6,14,Interpreters,,,,,,,ASL,Spoken English,ASL,Spoken English,ASL,ASL,ASL,ASL,Large,Public,No,SACSCOC,9,79409,C,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_bwvOUZfl3jY3s9X,129.21.118.172,100,429,TRUE,43.08340454,-77.63439941,"Yes, I agree to participate.",Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,,Somewhat Likely,Likely,Not Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Female,No,1986,33,Yes,,,,,,"Hispanic, Latinx, or Spanish Origin",,,,,White,,,Sensory (hearing),,,,,,Hearing Anxiety,Yes,2004,High school diploma,,,,,Deaf School (or school with all deaf students),Deaf program within a public school,Mainstreamed in a public school,Mainstreamed in a private school,,,1991,My classes were taught in sign language.,My classes were taught in English and I had an interpreter.,,My classes were taught in English and I had no accommodations.,,,Univ of Connecticut,Developmental Psychology,a lot,a lot,Interpreters,,Note taking,,,,,ASL,ASL,Spoken English,ASL,ASL,Spoken English,Spoken English,ASL,Large,Public,No,NECHE,88,6269,NA,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2pJkdvnD3Qs4s7s,73.8.87.15,100,1265,TRUE,41.96989441,-87.76029968,"Yes, I agree to participate.",Not Likely,Not Likely,Not Likely,,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Likely,Likely,Not Likely,Not Likely,Somewhat Likely,,Not Likely,Somewhat Likely,Likely,Extremely likely,Likely,Somewhat Likely,Somewhat Likely,Not Likely,,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Female,No,1992,27,Yes,,,,,"Black, African American","Hispanic, Latinx, or Spanish Origin",,,,Another ethnicity not listed here,Mixed,,,,,Mobility,,,A disability not listed,,Yes,2011,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,2007,My classes were taught in sign language.,,,,,,Prescott College,Master's degree in Mental health Counseling with concentration in art therapy,2,Over 15 semesters,Interpreters,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Private,No,HLC,6,86301,C,,Sensory (hearing),,Mobility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2tmtvPeGcQxSIGb,99.9.244.76,100,1897,TRUE,29.78529358,-95.18520355,"Yes, I agree to participate.",Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Likely,Female,No,1987,32,Yes,,,,Asian,,,,,,,Pakistani-American,,,Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,,,,Deaf and Learning Disability (Disorder of Written Expression),Yes,2006,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Univ Houston Main Campus,Law School - Juris Doctorate (JD) degree,5 semesters,13 semesters,Interpreters,"Speech-to-Text (e.g., CART, C-Print, Typewell)",,,Extended Test time,,,SimCom,SimCom,ASL,SimCom,ASL,ASL,ASL,ASL,Large,Public,No,SACSCOC,62,77004,VC,,Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2c57XSwWk6fe7zD,174.103.191.82,100,1511,TRUE,43.08200073,-87.88950348,"Yes, I agree to participate.",Likely,Likely,Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Likely,Extremely likely,Not Likely,Likely,Likely,Likely,Likely,Extremely likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Female,No,1994,25,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2013,High school diploma,,,,,,,Mainstreamed in a public school,,,,,My classes were taught in sign language.,My classes were taught in English and I had an interpreter.,,,,,University of Wisconsin Milwaukee,BA in Studio Art and AAS in ASL Studies,Six semester,Four semesters,Interpreters,,Note taking,,Extended Test time,,,ASL,Written/Text Communication,Written/Text Communication,Written/Text Communication,ASL,Written/Text Communication,Written/Text Communication,Written/Text Communication,Large,Public,No,HLC,95,53211,C,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_TutrbTPpvMdPIlz,173.79.239.63,100,34235,TRUE,38.63560486,-77.26830292,"Yes, I agree to participate.",Likely,Somewhat Likely,Not Likely,Likely,Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Not Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,,Somewhat Likely,Likely,Somewhat Likely,Not Likely,Extremely likely,Not Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Prefer not to answer,No,1996,23,Yes,,,,,,"Hispanic, Latinx, or Spanish Origin",,,,,Puerto Rican/Cuban/American mix,,,Sensory (hearing),,,Mental Health,,A disability not listed,,Yes,2014,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,Gallaudet University,BA Education,10,10,,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Private,No,MSCHE,615,20002,LC,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2a8k4intEtzDiI8,174.80.156.224,100,1674,TRUE,34.01119995,-85.24590302,"Yes, I agree to participate.",Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Not Likely,Extremely likely,Likely,,Likely,Likely,Not Likely,Likely,Likely,Extremely likely,Not Likely,Likely,Not Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Female,No,1996,23,Yes,,,,,,,,,"White, European",,,,,,"Learning  (e.g., ADHD, dyslexia)",,,,,,Yes,2015,High school diploma,,,,,Deaf School (or school with all deaf students),,Mainstreamed in a public school,,,,2002,My classes were taught in sign language.,,,,,,Gallaudet University,BA in ASL and English,Now my 8th semester,8,,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Private,No,MSCHE,615,20002,LC,,Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2dSWqeHeLtgK8bI,71.235.46.186,100,3337,TRUE,41.75559998,-72.75319672,"Yes, I agree to participate.",Extremely likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Not Likely,Extremely likely,Somewhat Likely,Likely,Likely,Extremely likely,Likely,Extremely likely,Extremely likely,Extremely likely,Not Likely,Extremely likely,Likely,Not Likely,Not Likely,Likely,Likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Extremely likely,Female,No,1990,29,No,2000,10,,,"Black, African American",,,,,,black african,I do not identify with a disability,,,,,,,,none,Yes,2012,High school diploma,,,,,,,,,Other (please describe):,NA,,,,,,"Another method of instruction delivery, please describe",TAUGHT IN ENGLISH,Miss Valley State University,MBA in Data Analytics/HRM,4,NA,,,,,,Other (please describe),NA,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Public,No,SACSCOC,0,38941,NA,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_UxyFTsezEJuhRuh,67.252.92.147,100,1191,TRUE,43.17399597,-77.56369781,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Not Likely,Not Likely,Extremely likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Extremely likely,Likely,Likely,Likely,Extremely likely,Extremely likely,Likely,Likely,Not Likely,Somewhat Likely,Likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Female,No,1997,22,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2015,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,2010,My classes were taught in sign language.,,,,,,Rochester Institute Technology,BS in Sociology & Anthropology,8,8,Interpreters,,Note taking,,,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Medium,Private,No,MSCHE,220,14623,HC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_ZfV0mHHmmRk7LMt,146.111.144.149,10,432,FALSE,0,0,"Yes, I agree to participate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,Written/Text Communication,ASL,ASL,ASL,Written/Text Communication,ASL,ASL,ASL,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_10N0KI3Fi1gRcdV,174.235.136.65,100,755,TRUE,30.36659241,-90.04869843,"Yes, I agree to participate.",Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Likely,Not Likely,Likely,Somewhat Likely,Likely,Extremely likely,Likely,Somewhat Likely,Not Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Extremely likely,Likely,Likely,Extremely likely,Extremely likely,Female,No,1995,24,Yes,,,,,,,,,"White, European",,"American, Cajun, Irish, Scottish",,,Sensory (hearing),,Mobility,,"Medical Condition (e.g., epilepsy, cystic fibrosis)",,,Yes,2014,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,,"Another method of instruction delivery, please describe",Everything was taught in English and I had an FM system,Lamar University Beaumont,BS in Special Education,7,7,,"Speech-to-Text (e.g., CART, C-Print, Typewell)",,,Extended Test time,Other (please describe),I?Ž“m allowed to wear a beanie and have attendance flexibility,,,,,,,,,Medium,Public,No,SACSCOC,1,77705,LC,,Sensory (hearing),,Mobility,,Medical Condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
